"repo","file","key_path","canonical_key_path","classification","notes"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets","networking.azure_vnets.cicd.subnets","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets.cicd","networking.azure_vnets.cicd.subnets.cicd","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.cicd.subnets.cicd.cidr","networking.azure_vnets.cicd.subnets.cicd.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management","networking.azure_vnets.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.cidr","networking.azure_vnets.management.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.location","networking.azure_vnets.management.location","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.name","networking.azure_vnets.management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.resource_group","networking.azure_vnets.management.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets","networking.azure_vnets.management.subnets","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion","networking.azure_vnets.management.subnets.bastion","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion.cidr","networking.azure_vnets.management.subnets.bastion.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.bastion.name","networking.azure_vnets.management.subnets.bastion.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway","networking.azure_vnets.management.subnets.gateway","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway.cidr","networking.azure_vnets.management.subnets.gateway.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.gateway.name","networking.azure_vnets.management.subnets.gateway.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management","networking.azure_vnets.management.subnets.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management.cidr","networking.azure_vnets.management.subnets.management.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.management.name","networking.azure_vnets.management.subnets.management.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints","networking.azure_vnets.management.subnets.privateendpoints","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints.cidr","networking.azure_vnets.management.subnets.privateendpoints.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subnets.privateendpoints.name","networking.azure_vnets.management.subnets.privateendpoints.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.azure_vnets.management.subscription","networking.azure_vnets.management.subscription","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.management","networking.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans","networking.vlans","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management","networking.vlans.management","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.cidr","networking.vlans.management.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.dhcp","networking.vlans.management.dhcp","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.management.dhcp.server","networking.vlans.management.dhcp.server","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob","networking.vlans.oob","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.cidr","networking.vlans.oob.cidr","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.dhcp","networking.vlans.oob.dhcp","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vlans.oob.dhcp.server","networking.vlans.oob.dhcp.server","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn","networking.vpn","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway","networking.vpn.azure_gateway","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.active_active","networking.vpn.azure_gateway.active_active","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp","networking.vpn.azure_gateway.bgp","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp.asn","networking.vpn.azure_gateway.bgp.asn","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.bgp.enabled","networking.vpn.azure_gateway.bgp.enabled","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.generation","networking.vpn.azure_gateway.generation","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.name","networking.vpn.azure_gateway.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.public_ip","networking.vpn.azure_gateway.public_ip","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.resource_group","networking.vpn.azure_gateway.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.azure_gateway.sku","networking.vpn.azure_gateway.sku","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection","networking.vpn.connection","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.enable_bgp","networking.vpn.connection.enable_bgp","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.name","networking.vpn.connection.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.resource_group","networking.vpn.connection.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.routing_weight","networking.vpn.connection.routing_weight","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.connection.shared_key","networking.vpn.connection.shared_key","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway","networking.vpn.local_gateway","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp","networking.vpn.local_gateway.bgp","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.asn","networking.vpn.local_gateway.bgp.asn","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.bgp_peering_address","networking.vpn.local_gateway.bgp.bgp_peering_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.bgp.enabled","networking.vpn.local_gateway.bgp.enabled","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.gateway_ip","networking.vpn.local_gateway.gateway_ip","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.local_address_prefixes","networking.vpn.local_gateway.local_address_prefixes","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.name","networking.vpn.local_gateway.name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.local_gateway.resource_group","networking.vpn.local_gateway.resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s","networking.vpn.p2s","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.address_pool","networking.vpn.p2s.address_pool","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.auth_type","networking.vpn.p2s.auth_type","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.root_cert_name","networking.vpn.p2s.root_cert_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.root_cert_secret","networking.vpn.p2s.root_cert_secret","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","network.vpn.p2s.tunnel_type","networking.vpn.p2s.tunnel_type","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","networking","networking","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure","networking.azure","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.bastion","networking.azure.bastion","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.firewall","networking.azure.firewall","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke","networking.azure.hub_spoke","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.hub_vnet_address_space","networking.azure.hub_spoke.hub_vnet_address_space","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.hub_vnet_name","networking.azure.hub_spoke.hub_vnet_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.hub_spoke.vnet_name","networking.azure.hub_spoke.vnet_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn","networking.azure.sdn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.gateway","networking.azure.sdn.gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.load_balancer","networking.azure.sdn.load_balancer","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.network_controller","networking.azure.sdn.network_controller","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs","networking.azure.sdn.nsgs","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.description","networking.azure.sdn.nsgs.description","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules","networking.azure.sdn.nsgs.rules","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.access","networking.azure.sdn.nsgs.rules.access","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.destination_port_range","networking.azure.sdn.nsgs.rules.destination_port_range","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.direction","networking.azure.sdn.nsgs.rules.direction","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.priority","networking.azure.sdn.nsgs.rules.priority","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.protocol","networking.azure.sdn.nsgs.rules.protocol","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.nsgs.rules.source_address_prefix","networking.azure.sdn.nsgs.rules.source_address_prefix","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.sdn.sdn_enabled","networking.azure.sdn.sdn_enabled","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.azure.vnets","networking.azure.vnets","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.dhcp","networking.dhcp","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.dhcp.server","networking.dhcp.server","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.hybrid","networking.hybrid","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.hybrid.vpn","networking.hybrid.vpn","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.network_intents","networking.network_intents","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem","networking.onprem","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp","networking.onprem.dhcp","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.management_compute","networking.onprem.dhcp.management_compute","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.management_compute.dns_primary","networking.onprem.dhcp.management_compute.dns_primary","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dhcp.server","networking.onprem.dhcp.server","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dns","networking.onprem.dns","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.dns.servers","networking.onprem.dns.servers","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.logical_networks","networking.onprem.logical_networks","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.mtu","networking.onprem.mtu","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices","networking.onprem.network_devices","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear","networking.onprem.network_devices.opengear","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.alerts","networking.onprem.network_devices.opengear.alerts","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.host","networking.onprem.network_devices.opengear.host","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.opengear.users","networking.onprem.network_devices.opengear.users","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.powerswitch","networking.onprem.network_devices.powerswitch","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_devices.powerswitch.host","networking.onprem.network_devices.powerswitch.host","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents","networking.onprem.network_intents","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.adapter_names","networking.onprem.network_intents.adapter_names","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.dns_servers","networking.onprem.network_intents.dns_servers","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.gateway","networking.onprem.network_intents.gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.storage_networks","networking.onprem.network_intents.storage_networks","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.storage_networks.vlan_id","networking.onprem.network_intents.storage_networks.vlan_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.subnet","networking.onprem.network_intents.subnet","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.traffic_types","networking.onprem.network_intents.traffic_types","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.network_intents.vlan_id","networking.onprem.network_intents.vlan_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans","networking.onprem.vlans","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management","networking.onprem.vlans.management","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.cidr","networking.onprem.vlans.management.cidr","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.gateway","networking.onprem.vlans.management.gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.id","networking.onprem.vlans.management.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.management.subnet","networking.onprem.vlans.management.subnet","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage","networking.onprem.vlans.storage","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.cidr","networking.onprem.vlans.storage.cidr","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.gateway","networking.onprem.vlans.storage.gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.id","networking.onprem.vlans.storage.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.storage.subnet","networking.onprem.vlans.storage.subnet","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload","networking.onprem.vlans.workload","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.cidr","networking.onprem.vlans.workload.cidr","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.end","networking.onprem.vlans.workload.end","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.gateway","networking.onprem.vlans.workload.gateway","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.id","networking.onprem.vlans.workload.id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.start","networking.onprem.vlans.workload.start","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","networking.onprem.vlans.workload.subnet","networking.onprem.vlans.workload.subnet","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes","compute.nodes","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.bmc_address","compute.nodes.bmc_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.ipv4_address","compute.nodes.ipv4_address","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","nodes.serial_number","compute.nodes.serial_number","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","operations","operations","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.azure_update_manager","operations.azure_update_manager","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.bcdr","operations.bcdr","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring","operations.monitoring","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended","operations.monitoring.extended","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog","operations.monitoring.extended.datadog","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog.api_key","operations.monitoring.extended.datadog.api_key","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.datadog.site","operations.monitoring.extended.datadog.site","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.scom","operations.monitoring.extended.scom","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.extended.scom.server","operations.monitoring.extended.scom.server","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics","operations.monitoring.log_analytics","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics.workspace_id","operations.monitoring.log_analytics.workspace_id","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.log_analytics.workspace_name","operations.monitoring.log_analytics.workspace_name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.wac","operations.monitoring.wac","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.monitoring.wac.server","operations.monitoring.wac.server","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.policy","operations.policy","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","operations.scvmm","operations.scvmm","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","platform","azure_platform","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.cluster_name","azure_platform.cluster_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.kv_platform_name","azure_platform.kv_platform_name","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","platform.kv_platform_resource_group","azure_platform.kv_platform_resource_group","alias_candidate","Legacy compatibility root mapped to canonical prefix"
"azurelocal-toolkit","config/variables/variables.example.yml","project","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","project.name","","alias_candidate","Legacy compatibility root without automatic mapping"
"azurelocal-toolkit","config/variables/variables.example.yml","security","security","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials","security.credentials","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.domain_join_password","security.credentials.domain_join_password","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.domain_join_username","security.credentials.domain_join_username","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.local_admin_password","security.credentials.local_admin_password","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.credentials.password","security.credentials.password","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.defender","security.defender","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials","security.infrastructure_credentials","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac","security.infrastructure_credentials.idrac","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac.password_secret","security.infrastructure_credentials.idrac.password_secret","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.infrastructure_credentials.idrac.username","security.infrastructure_credentials.idrac.username","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults","security.key_vaults","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management","security.key_vaults.management","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.name","security.key_vaults.management.name","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.resource_group","security.key_vaults.management.resource_group","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets","security.key_vaults.management.secrets","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.azlocal_admin_password","security.key_vaults.management.secrets.azlocal_admin_password","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.recovery_admin_password","security.key_vaults.management.secrets.recovery_admin_password","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.secrets.vpn_shared_key","security.key_vaults.management.secrets.vpn_shared_key","canonical_candidate","Already under canonical root"
"azurelocal-toolkit","config/variables/variables.example.yml","security.key_vaults.management.subscription","security.key_vaults.management.subscription","canonical_candidate","Already under canonical root"
